Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,AI_User_Segment,GPA_Gap
138244,STEM,Freshman,3.586,2.62,Debugging/Troubleshooting,Advanced,3.0,True,7.09,1.0,Allowed_With_Citation,3.0,3.969,55.66,Medium,Light,0.383
138245,Business,Graduate,3.048,0.17,Ideation,Intermediate,1.0,True,10.42,3.0,Actively_Encouraged,3.0,3.114,95.94,Medium,Light,0.066
138246,Arts,Junior,3.174,7.29,Debugging/Troubleshooting,Beginner,1.0,False,9.55,3.0,Allowed_With_Citation,3.0,3.183,54.88,Low,Moderate,0.009
138247,Arts,Junior,3.496,6.06,Copywriting/Drafting,Intermediate,2.0,True,11.64,2.0,Allowed_With_Citation,6.0,3.659,93.99,High,Moderate,0.163
138248,Medical,Freshman,3.18,6.7,Copywriting/Drafting,Beginner,1.0,True,13.98,5.0,Strict_Ban,1.0,3.433,69.68,High,Moderate,0.253
138249,Medical,Sophomore,3.953,1.94,Summarizing_Reading,Intermediate,5.0,False,15.81,2.0,Strict_Ban,2.0,4.0,82.32,Low,Light,0.047
138250,Humanities,Junior,3.041,2.89,Copywriting/Drafting,Advanced,4.0,True,15.58,3.0,Actively_Encouraged,5.0,3.268,67.2,Medium,Light,0.227
138251,Humanities,Freshman,3.436,3.88,Copywriting/Drafting,Beginner,1.0,True,12.76,1.0,Allowed_With_Citation,1.0,3.395,75.32,Low,Light,-0.041
138252,Medical,Senior,2.954,15.94,Direct_Answer_Generation,Beginner,2.0,True,4.19,5.0,Allowed_With_Citation,4.0,2.624,65.98,Medium,Heavy,-0.33
138253,Business,Senior,2.849,2.73,Ideation,Beginner,2.0,True,6.77,2.0,Actively_Encouraged,6.0,2.819,72.52,Low,Light,-0.03
138254,STEM,Freshman,3.294,4.38,Copywriting/Drafting,Intermediate,5.0,False,27.06,3.0,Actively_Encouraged,6.0,3.558,81.66,Low,Light,0.264
138255,Business,Junior,2.958,1.77,Direct_Answer_Generation,Intermediate,5.0,False,13.68,4.0,Allowed_With_Citation,6.0,3.145,79.35,Low,Light,0.187
138256,Medical,Freshman,2.719,1.03,Ideation,Beginner,2.0,False,7.13,3.0,Allowed_With_Citation,8.0,2.784,64.76,Low,Light,0.065
138257,Arts,Graduate,3.987,26.71,Ideation,Intermediate,1.0,True,1.0,8.0,Allowed_With_Citation,5.0,4.0,54.2,High,Heavy,0.013
138258,STEM,Freshman,3.223,5.29,Debugging/Troubleshooting,Advanced,3.0,False,15.78,4.0,Allowed_With_Citation,1.0,3.406,75.43,Medium,Moderate,0.183
138259,Medical,Freshman,3.859,4.67,Debugging/Troubleshooting,Beginner,3.0,False,13.6,2.0,Allowed_With_Citation,2.0,4.0,76.84,Low,Light,0.141
138260,Medical,Graduate,2.519,2.41,Summarizing_Reading,Advanced,4.0,False,7.11,1.0,Allowed_With_Citation,3.0,2.991,100.0,Medium,Light,0.472
138261,STEM,Junior,3.001,1.09,Debugging/Troubleshooting,Beginner,2.0,False,7.62,4.0,Allowed_With_Citation,2.0,3.0,43.37,Medium,Light,-0.001
138262,Medical,Freshman,2.916,6.79,Summarizing_Reading,Advanced,4.0,False,11.94,3.0,Actively_Encouraged,6.0,2.928,68.91,Low,Moderate,0.012
138263,Medical,Senior,3.371,5.15,Summarizing_Reading,Beginner,1.0,False,5.99,5.0,Actively_Encouraged,9.0,3.598,63.9,Medium,Moderate,0.227
138264,STEM,Senior,2.813,10.07,Ideation,Beginner,2.0,False,10.16,5.0,Actively_Encouraged,3.0,2.69,97.68,High,Moderate,-0.123
138265,Business,Junior,3.662,3.68,Ideation,Beginner,2.0,False,17.51,3.0,Strict_Ban,2.0,3.991,69.21,Medium,Light,0.329
138266,Humanities,Sophomore,3.899,10.91,Copywriting/Drafting,Intermediate,5.0,False,5.26,4.0,Strict_Ban,9.0,3.653,76.21,Medium,Moderate,-0.246
138267,Business,Junior,3.781,13.07,Copywriting/Drafting,Beginner,3.0,False,13.31,4.0,Actively_Encouraged,4.0,3.983,78.96,Medium,Moderate,0.202
138268,Medical,Graduate,2.669,10.44,Summarizing_Reading,Beginner,3.0,False,23.88,6.0,Strict_Ban,10.0,2.917,82.91,High,Moderate,0.248
138269,Humanities,Junior,2.409,3.73,Copywriting/Drafting,Beginner,2.0,False,6.36,4.0,Strict_Ban,3.0,3.025,61.61,Medium,Light,0.616
138270,Humanities,Sophomore,2.87,11.04,Summarizing_Reading,Advanced,3.0,True,17.91,2.0,Allowed_With_Citation,4.0,3.284,54.98,Medium,Moderate,0.414
138271,Medical,Senior,3.564,12.05,Ideation,Intermediate,3.0,True,7.31,2.0,Strict_Ban,2.0,3.816,67.43,Low,Moderate,0.252
138272,Medical,Freshman,3.569,2.02,Direct_Answer_Generation,Intermediate,3.0,False,15.45,4.0,Actively_Encouraged,3.0,3.881,85.92,Low,Light,0.312
138273,STEM,Sophomore,2.71,3.07,Debugging/Troubleshooting,Beginner,1.0,True,10.89,4.0,Allowed_With_Citation,6.0,3.016,77.75,Medium,Light,0.306
138274,Medical,Sophomore,3.359,16.48,Direct_Answer_Generation,Intermediate,3.0,False,12.71,5.0,Allowed_With_Citation,6.0,3.712,90.23,High,Heavy,0.353
138275,STEM,Senior,2.386,26.97,Debugging/Troubleshooting,Intermediate,4.0,True,7.46,6.0,Allowed_With_Citation,4.0,2.685,88.29,Medium,Heavy,0.299
138276,Humanities,Junior,3.575,9.74,Copywriting/Drafting,Beginner,2.0,False,2.8,5.0,Allowed_With_Citation,7.0,3.764,71.39,Medium,Moderate,0.189
138277,Arts,Senior,3.627,9.4,Debugging/Troubleshooting,Advanced,4.0,True,7.01,3.0,Allowed_With_Citation,6.0,4.0,84.27,Medium,Moderate,0.373
138278,Arts,Junior,2.909,1.01,Copywriting/Drafting,Advanced,3.0,False,16.44,3.0,Actively_Encouraged,5.0,3.37,84.26,High,Light,0.461
138279,Business,Freshman,3.117,5.97,Ideation,Intermediate,2.0,False,1.16,3.0,Actively_Encouraged,2.0,3.244,68.25,Medium,Moderate,0.127
138280,STEM,Freshman,2.259,2.23,Summarizing_Reading,Beginner,1.0,True,7.56,5.0,Allowed_With_Citation,5.0,2.214,68.34,High,Light,-0.045
138281,STEM,Graduate,2.747,3.36,Direct_Answer_Generation,Advanced,3.0,False,16.42,2.0,Allowed_With_Citation,1.0,2.962,100.0,Medium,Light,0.215
138282,Medical,Freshman,2.546,1.79,Summarizing_Reading,Intermediate,5.0,True,7.61,1.0,Actively_Encouraged,1.0,2.348,79.95,Medium,Light,-0.198
138283,STEM,Junior,3.682,0.43,Debugging/Troubleshooting,Intermediate,5.0,False,14.33,2.0,Actively_Encouraged,3.0,3.789,56.02,Low,Light,0.107
138284,STEM,Sophomore,3.69,14.74,Direct_Answer_Generation,Beginner,3.0,True,11.16,3.0,Allowed_With_Citation,3.0,3.993,80.57,Low,Moderate,0.303
138285,Arts,Freshman,3.448,5.74,Copywriting/Drafting,Advanced,4.0,False,11.61,2.0,Allowed_With_Citation,1.0,3.512,80.87,Low,Moderate,0.064
138286,Business,Freshman,2.997,15.5,Direct_Answer_Generation,Intermediate,4.0,True,13.12,4.0,Strict_Ban,6.0,2.826,66.3,High,Heavy,-0.171
138287,Humanities,Graduate,3.765,8.53,Copywriting/Drafting,Intermediate,3.0,True,15.06,4.0,Strict_Ban,4.0,4.0,70.71,Medium,Moderate,0.235
138288,STEM,Freshman,2.974,11.98,Ideation,Intermediate,3.0,False,11.88,5.0,Actively_Encouraged,4.0,3.458,99.49,High,Moderate,0.484
138289,Medical,Freshman,3.468,7.58,Summarizing_Reading,Intermediate,3.0,True,7.9,1.0,Actively_Encouraged,1.0,3.497,76.7,Low,Moderate,0.029
138290,Medical,Sophomore,3.289,2.25,Summarizing_Reading,Intermediate,5.0,True,4.41,2.0,Allowed_With_Citation,4.0,3.112,94.27,Low,Light,-0.177
138291,STEM,Junior,3.838,13.96,Ideation,Beginner,1.0,False,15.54,6.0,Strict_Ban,7.0,3.879,79.97,High,Moderate,0.041
138292,Business,Graduate,1.967,1.14,Ideation,Advanced,4.0,False,17.29,4.0,Allowed_With_Citation,3.0,2.387,95.56,Low,Light,0.42
138293,STEM,Sophomore,3.089,26.97,Debugging/Troubleshooting,Beginner,2.0,True,13.02,7.0,Allowed_With_Citation,7.0,3.025,73.88,High,Heavy,-0.064
138294,Arts,Senior,3.083,0.63,Ideation,Beginner,2.0,False,8.99,2.0,Allowed_With_Citation,5.0,3.641,59.45,Low,Light,0.558
138295,Humanities,Senior,2.573,2.42,Copywriting/Drafting,Beginner,1.0,False,1.27,2.0,Actively_Encouraged,3.0,2.865,91.03,Medium,Light,0.292
138296,Business,Junior,3.274,1.49,Ideation,Intermediate,5.0,True,15.96,4.0,Allowed_With_Citation,4.0,3.61,90.89,Medium,Light,0.336
138297,Business,Sophomore,3.219,9.52,Debugging/Troubleshooting,Beginner,3.0,True,13.18,5.0,Allowed_With_Citation,3.0,3.265,69.2,High,Moderate,0.046
138298,Business,Freshman,3.33,10.18,Copywriting/Drafting,Intermediate,1.0,True,2.78,4.0,Actively_Encouraged,1.0,3.309,75.59,Low,Moderate,-0.021
138299,Arts,Freshman,3.225,6.99,Direct_Answer_Generation,Advanced,3.0,False,14.82,3.0,Allowed_With_Citation,4.0,3.4,78.4,Low,Moderate,0.175
138300,Humanities,Sophomore,3.671,1.28,Copywriting/Drafting,Advanced,4.0,True,13.08,2.0,Allowed_With_Citation,2.0,3.783,73.47,Medium,Light,0.112
138301,Arts,Freshman,3.276,1.94,Debugging/Troubleshooting,Intermediate,5.0,False,7.77,2.0,Actively_Encouraged,3.0,3.514,70.4,High,Light,0.238
138302,Humanities,Graduate,3.533,2.78,Copywriting/Drafting,Intermediate,3.0,False,15.04,3.0,Allowed_With_Citation,3.0,3.896,75.38,High,Light,0.363
138303,STEM,Junior,3.268,4.81,Debugging/Troubleshooting,Advanced,4.0,True,8.59,4.0,Strict_Ban,4.0,3.434,86.01,Medium,Light,0.166
138304,Humanities,Junior,3.221,1.76,Copywriting/Drafting,Beginner,1.0,False,13.13,2.0,Allowed_With_Citation,6.0,3.386,65.29,Low,Light,0.165
138305,Humanities,Junior,3.336,0.97,Direct_Answer_Generation,Intermediate,4.0,False,10.52,3.0,Allowed_With_Citation,5.0,3.41,59.04,Medium,Light,0.074
138306,Humanities,Freshman,3.527,7.22,Copywriting/Drafting,Intermediate,3.0,False,4.88,4.0,Allowed_With_Citation,5.0,3.624,41.13,Low,Moderate,0.097
138307,Arts,Junior,3.437,12.47,Copywriting/Drafting,Advanced,4.0,True,18.29,3.0,Allowed_With_Citation,5.0,3.979,76.53,Low,Moderate,0.542
138308,Business,Freshman,2.968,17.26,Ideation,Advanced,4.0,False,7.17,6.0,Actively_Encouraged,3.0,3.217,100.0,High,Heavy,0.249
138309,Medical,Graduate,3.198,7.02,Summarizing_Reading,Intermediate,3.0,True,12.84,1.0,Allowed_With_Citation,1.0,3.493,95.25,Medium,Moderate,0.295
138310,Business,Junior,3.087,24.61,Debugging/Troubleshooting,Advanced,3.0,True,10.21,5.0,Strict_Ban,5.0,3.547,100.0,High,Heavy,0.46
138311,STEM,Freshman,3.627,2.96,Ideation,Advanced,4.0,False,7.77,5.0,Actively_Encouraged,4.0,3.905,100.0,Low,Light,0.278
138312,STEM,Junior,1.913,19.86,Direct_Answer_Generation,Advanced,4.0,True,11.25,5.0,Actively_Encouraged,6.0,1.872,81.71,Medium,Heavy,-0.041
138313,Arts,Freshman,3.328,0.96,Copywriting/Drafting,Advanced,4.0,True,11.49,3.0,Strict_Ban,1.0,3.587,74.66,Low,Light,0.259
138314,STEM,Senior,2.622,21.62,Debugging/Troubleshooting,Intermediate,2.0,True,7.8,8.0,Actively_Encouraged,8.0,2.83,88.31,High,Heavy,0.208
138315,STEM,Graduate,3.656,19.08,Debugging/Troubleshooting,Intermediate,2.0,True,17.22,5.0,Allowed_With_Citation,6.0,3.969,83.11,Medium,Heavy,0.313
138316,STEM,Graduate,2.408,40.0,Ideation,Intermediate,3.0,True,13.53,10.0,Strict_Ban,9.0,2.753,70.15,High,Heavy,0.345
138317,Humanities,Junior,3.008,1.64,Copywriting/Drafting,Advanced,3.0,False,19.01,2.0,Strict_Ban,4.0,3.245,92.53,Low,Light,0.237
138318,Business,Senior,3.231,11.26,Ideation,Intermediate,3.0,False,13.92,3.0,Actively_Encouraged,2.0,3.79,81.4,Low,Moderate,0.559
138319,STEM,Freshman,3.184,7.95,Debugging/Troubleshooting,Advanced,4.0,False,7.9,1.0,Allowed_With_Citation,1.0,3.512,81.96,Medium,Moderate,0.328
138320,Business,Freshman,2.872,0.77,Debugging/Troubleshooting,Intermediate,2.0,False,10.77,1.0,Allowed_With_Citation,1.0,3.316,58.45,Low,Light,0.444
138321,Humanities,Senior,3.899,5.72,Debugging/Troubleshooting,Advanced,3.0,False,19.67,2.0,Actively_Encouraged,1.0,4.0,100.0,Low,Moderate,0.101
138322,Arts,Senior,2.077,2.88,Summarizing_Reading,Intermediate,3.0,False,11.25,6.0,Allowed_With_Citation,3.0,2.34,98.4,Medium,Light,0.263
138323,Arts,Graduate,3.047,6.98,Copywriting/Drafting,Intermediate,3.0,False,10.71,4.0,Allowed_With_Citation,2.0,3.16,80.79,Low,Moderate,0.113
138324,Business,Graduate,3.206,0.42,Direct_Answer_Generation,Advanced,4.0,False,10.15,2.0,Actively_Encouraged,1.0,3.504,69.22,Low,Light,0.298
138325,Humanities,Sophomore,3.02,7.65,Ideation,Beginner,3.0,False,10.87,4.0,Strict_Ban,7.0,3.388,75.19,Medium,Moderate,0.368
138326,STEM,Sophomore,3.697,11.42,Summarizing_Reading,Beginner,3.0,False,10.66,4.0,Allowed_With_Citation,3.0,3.854,74.37,Medium,Moderate,0.157
138327,Arts,Junior,3.579,18.1,Direct_Answer_Generation,Intermediate,1.0,True,12.78,4.0,Allowed_With_Citation,3.0,3.679,54.19,High,Heavy,0.1
138328,Humanities,Senior,3.086,17.47,Summarizing_Reading,Advanced,4.0,True,4.71,4.0,Strict_Ban,8.0,3.171,74.39,High,Heavy,0.085
138329,Humanities,Freshman,3.273,5.77,Copywriting/Drafting,Beginner,1.0,True,2.24,2.0,Actively_Encouraged,2.0,3.308,56.02,Low,Moderate,0.035
138330,Medical,Junior,3.185,1.23,Ideation,Intermediate,4.0,True,15.3,3.0,Strict_Ban,1.0,3.516,86.73,Low,Light,0.331
138331,Medical,Freshman,2.894,1.1,Summarizing_Reading,Intermediate,1.0,False,19.78,3.0,Allowed_With_Citation,2.0,3.051,70.76,Medium,Light,0.157
138332,Medical,Junior,3.482,5.65,Summarizing_Reading,Intermediate,4.0,False,19.5,5.0,Allowed_With_Citation,5.0,3.882,72.56,Medium,Moderate,0.4
138333,Medical,Freshman,3.383,0.8,Debugging/Troubleshooting,Advanced,4.0,False,11.67,2.0,Allowed_With_Citation,1.0,3.667,82.73,Low,Light,0.284
138334,Arts,Junior,2.32,6.09,Debugging/Troubleshooting,Advanced,5.0,False,18.65,4.0,Actively_Encouraged,1.0,2.899,98.07,Medium,Moderate,0.579
138335,Business,Sophomore,2.455,0.59,Direct_Answer_Generation,Beginner,1.0,False,13.15,2.0,Allowed_With_Citation,1.0,2.577,63.3,Medium,Light,0.122
138336,STEM,Junior,3.452,3.95,Debugging/Troubleshooting,Intermediate,5.0,True,5.48,1.0,Strict_Ban,5.0,3.547,89.53,Low,Light,0.095
138337,Medical,Graduate,2.913,2.27,Summarizing_Reading,Intermediate,4.0,False,13.33,2.0,Allowed_With_Citation,5.0,2.787,69.38,Low,Light,-0.126
138338,Medical,Sophomore,3.315,2.65,Summarizing_Reading,Intermediate,3.0,True,10.83,4.0,Actively_Encouraged,4.0,3.425,84.25,Low,Light,0.11
138339,STEM,Senior,2.994,22.83,Debugging/Troubleshooting,Intermediate,2.0,False,12.25,5.0,Actively_Encouraged,4.0,3.135,71.05,Medium,Heavy,0.141
138340,Humanities,Senior,2.506,6.85,Copywriting/Drafting,Advanced,5.0,False,9.63,3.0,Actively_Encouraged,2.0,2.888,90.42,Medium,Moderate,0.382
138341,STEM,Graduate,2.976,4.78,Summarizing_Reading,Beginner,3.0,False,7.38,4.0,Strict_Ban,2.0,3.101,62.3,High,Light,0.125
138342,Medical,Sophomore,3.769,3.86,Debugging/Troubleshooting,Intermediate,1.0,False,11.11,3.0,Actively_Encouraged,3.0,3.96,87.83,Low,Light,0.191
138343,Business,Freshman,2.346,8.76,Direct_Answer_Generation,Advanced,3.0,True,17.42,5.0,Actively_Encouraged,1.0,2.683,82.47,Medium,Moderate,0.337
138344,STEM,Graduate,3.584,20.26,Summarizing_Reading,Beginner,2.0,False,12.79,7.0,Allowed_With_Citation,7.0,3.837,80.72,Medium,Heavy,0.253
138345,STEM,Sophomore,3.078,19.36,Copywriting/Drafting,Advanced,3.0,True,5.17,7.0,Allowed_With_Citation,6.0,3.24,91.77,High,Heavy,0.162
138346,Medical,Freshman,2.048,21.47,Summarizing_Reading,Advanced,4.0,False,12.17,7.0,Allowed_With_Citation,4.0,2.101,90.17,High,Heavy,0.053
138347,Business,Graduate,3.295,2.3,Copywriting/Drafting,Intermediate,1.0,True,9.25,4.0,Allowed_With_Citation,6.0,3.568,56.98,Medium,Light,0.273
138348,Humanities,Freshman,3.419,13.91,Copywriting/Drafting,Intermediate,4.0,False,18.45,6.0,Allowed_With_Citation,4.0,3.69,69.48,Low,Moderate,0.271
138349,Humanities,Junior,2.709,3.29,Direct_Answer_Generation,Beginner,1.0,True,18.08,2.0,Actively_Encouraged,8.0,3.134,70.83,Low,Light,0.425
138350,STEM,Senior,2.799,1.25,Copywriting/Drafting,Advanced,4.0,False,12.34,2.0,Allowed_With_Citation,7.0,3.24,79.29,Low,Light,0.441
138351,STEM,Senior,2.743,3.19,Ideation,Intermediate,4.0,False,1.0,4.0,Allowed_With_Citation,6.0,3.14,83.78,Medium,Light,0.397
138352,Business,Freshman,2.598,1.68,Debugging/Troubleshooting,Beginner,1.0,False,11.2,3.0,Strict_Ban,6.0,2.313,91.63,High,Light,-0.285
138353,Business,Freshman,2.646,30.34,Debugging/Troubleshooting,Intermediate,1.0,True,7.14,6.0,Strict_Ban,8.0,2.45,72.77,High,Heavy,-0.196
138354,Humanities,Graduate,2.99,0.02,Copywriting/Drafting,Intermediate,1.0,False,13.58,3.0,Allowed_With_Citation,1.0,3.236,80.79,Medium,Light,0.246
138355,Business,Junior,3.552,26.78,Ideation,Intermediate,4.0,False,9.99,5.0,Allowed_With_Citation,2.0,3.893,72.16,High,Heavy,0.341
138356,STEM,Senior,3.045,18.72,Summarizing_Reading,Advanced,3.0,True,17.53,5.0,Allowed_With_Citation,5.0,3.645,82.32,Low,Heavy,0.6
138357,Medical,Sophomore,2.255,0.81,Summarizing_Reading,Intermediate,1.0,False,19.2,3.0,Actively_Encouraged,3.0,2.485,70.93,Low,Light,0.23
138358,STEM,Senior,3.711,1.9,Copywriting/Drafting,Beginner,2.0,True,7.58,3.0,Strict_Ban,5.0,3.566,58.43,Low,Light,-0.145
138359,STEM,Sophomore,3.244,0.53,Summarizing_Reading,Intermediate,3.0,False,19.55,3.0,Actively_Encouraged,5.0,3.491,80.47,Low,Light,0.247
138360,STEM,Sophomore,3.667,3.81,Debugging/Troubleshooting,Beginner,3.0,False,18.41,2.0,Allowed_With_Citation,4.0,4.0,76.0,Low,Light,0.333
138361,STEM,Graduate,3.82,14.04,Debugging/Troubleshooting,Advanced,5.0,True,1.0,3.0,Allowed_With_Citation,2.0,4.0,92.29,Medium,Moderate,0.18
138362,STEM,Freshman,3.122,5.43,Copywriting/Drafting,Intermediate,4.0,False,19.19,5.0,Allowed_With_Citation,5.0,3.263,80.38,Low,Moderate,0.141
138363,Humanities,Graduate,2.629,3.8,Copywriting/Drafting,Advanced,3.0,False,11.08,1.0,Allowed_With_Citation,4.0,2.693,68.36,Medium,Light,0.064
138364,Business,Graduate,2.585,34.63,Summarizing_Reading,Intermediate,4.0,False,2.59,7.0,Actively_Encouraged,6.0,2.642,53.12,High,Heavy,0.057
138365,STEM,Senior,2.999,4.49,Debugging/Troubleshooting,Intermediate,4.0,False,12.89,4.0,Strict_Ban,7.0,3.11,88.86,Medium,Light,0.111
138366,Humanities,Junior,3.167,2.55,Debugging/Troubleshooting,Advanced,3.0,False,13.31,3.0,Strict_Ban,2.0,3.759,94.98,Medium,Light,0.592
138367,Medical,Freshman,3.042,1.72,Direct_Answer_Generation,Intermediate,4.0,False,10.08,2.0,Strict_Ban,1.0,3.33,72.49,Low,Light,0.288
138368,STEM,Junior,3.491,2.53,Debugging/Troubleshooting,Intermediate,1.0,False,8.73,3.0,Strict_Ban,2.0,3.719,79.95,Low,Light,0.228
138369,Arts,Senior,3.301,0.92,Debugging/Troubleshooting,Beginner,2.0,False,12.77,1.0,Actively_Encouraged,2.0,3.863,69.95,Low,Light,0.562
138370,STEM,Senior,2.657,20.28,Debugging/Troubleshooting,Beginner,3.0,False,9.64,6.0,Allowed_With_Citation,9.0,2.914,82.88,Medium,Heavy,0.257
138371,STEM,Freshman,3.19,2.51,Direct_Answer_Generation,Intermediate,1.0,False,1.0,1.0,Allowed_With_Citation,4.0,2.971,67.16,Low,Light,-0.219
138372,Humanities,Junior,3.469,8.12,Copywriting/Drafting,Intermediate,2.0,False,8.91,4.0,Actively_Encouraged,5.0,3.741,83.44,Medium,Moderate,0.272
138373,STEM,Junior,2.425,6.01,Debugging/Troubleshooting,Intermediate,1.0,False,7.3,4.0,Actively_Encouraged,1.0,2.664,63.13,Medium,Moderate,0.239
138374,Medical,Senior,3.213,38.0,Summarizing_Reading,Intermediate,4.0,False,11.1,9.0,Strict_Ban,10.0,3.574,60.46,High,Heavy,0.361
138375,STEM,Senior,2.791,4.6,Ideation,Intermediate,4.0,True,12.1,2.0,Allowed_With_Citation,3.0,2.914,70.58,Low,Light,0.123
138376,Business,Senior,2.81,14.19,Summarizing_Reading,Intermediate,2.0,False,10.5,4.0,Strict_Ban,8.0,3.158,69.83,High,Moderate,0.348
138377,Business,Freshman,3.124,10.15,Summarizing_Reading,Intermediate,2.0,True,10.33,3.0,Allowed_With_Citation,2.0,3.103,89.06,High,Moderate,-0.021
138378,STEM,Freshman,3.882,29.59,Debugging/Troubleshooting,Intermediate,4.0,False,7.05,5.0,Allowed_With_Citation,2.0,3.991,69.51,High,Heavy,0.109
138379,Business,Freshman,3.306,0.05,Ideation,Beginner,3.0,True,14.6,1.0,Allowed_With_Citation,5.0,3.524,80.75,Low,Light,0.218
138380,Humanities,Freshman,2.923,0.86,Ideation,Beginner,2.0,True,15.41,3.0,Allowed_With_Citation,6.0,3.163,69.76,Medium,Light,0.24
138381,Business,Junior,2.551,12.64,Summarizing_Reading,Beginner,2.0,True,2.15,7.0,Allowed_With_Citation,5.0,2.71,60.14,High,Moderate,0.159
138382,Arts,Sophomore,3.668,2.25,Copywriting/Drafting,Beginner,2.0,False,15.27,3.0,Actively_Encouraged,5.0,3.984,72.97,High,Light,0.316
138383,Humanities,Freshman,3.501,3.03,Copywriting/Drafting,Advanced,4.0,False,10.59,3.0,Allowed_With_Citation,2.0,3.418,97.07,Low,Light,-0.083
138384,Humanities,Freshman,3.39,7.13,Copywriting/Drafting,Beginner,1.0,True,13.44,2.0,Allowed_With_Citation,5.0,3.445,78.46,Low,Moderate,0.055
138385,STEM,Sophomore,3.274,12.44,Ideation,Intermediate,4.0,True,18.47,4.0,Strict_Ban,6.0,3.468,100.0,High,Moderate,0.194
138386,STEM,Graduate,3.716,28.59,Copywriting/Drafting,Advanced,5.0,True,11.61,4.0,Strict_Ban,7.0,3.785,100.0,Medium,Heavy,0.069
138387,STEM,Graduate,3.575,12.45,Copywriting/Drafting,Beginner,3.0,False,7.58,3.0,Strict_Ban,8.0,3.435,73.41,High,Moderate,-0.14
138388,Medical,Freshman,3.033,2.38,Summarizing_Reading,Beginner,2.0,False,14.0,1.0,Allowed_With_Citation,5.0,2.99,66.99,Low,Light,-0.043
138389,Humanities,Senior,2.247,4.0,Copywriting/Drafting,Intermediate,4.0,False,9.81,3.0,Allowed_With_Citation,1.0,2.575,77.45,Medium,Light,0.328
138390,STEM,Junior,3.277,6.46,Debugging/Troubleshooting,Intermediate,4.0,True,6.14,5.0,Actively_Encouraged,4.0,3.419,66.6,Medium,Moderate,0.142
138391,STEM,Junior,3.505,1.94,Debugging/Troubleshooting,Intermediate,1.0,True,7.74,3.0,Allowed_With_Citation,6.0,3.448,80.89,Low,Light,-0.057
138392,STEM,Junior,3.518,12.06,Debugging/Troubleshooting,Advanced,5.0,False,8.67,3.0,Actively_Encouraged,5.0,4.0,99.22,Medium,Moderate,0.482
138393,STEM,Graduate,2.78,5.99,Debugging/Troubleshooting,Intermediate,4.0,False,14.32,1.0,Allowed_With_Citation,5.0,3.35,83.07,Medium,Moderate,0.57
138394,Humanities,Junior,3.127,1.1,Copywriting/Drafting,Intermediate,2.0,False,13.5,3.0,Allowed_With_Citation,3.0,3.531,84.89,High,Light,0.404
138395,STEM,Freshman,2.687,2.45,Debugging/Troubleshooting,Advanced,5.0,True,7.72,1.0,Allowed_With_Citation,2.0,2.847,100.0,Medium,Light,0.16
138396,STEM,Senior,2.617,16.7,Summarizing_Reading,Intermediate,3.0,False,12.87,4.0,Allowed_With_Citation,1.0,2.991,83.27,High,Heavy,0.374
138397,Business,Junior,3.572,3.25,Ideation,Advanced,4.0,False,12.04,4.0,Allowed_With_Citation,6.0,3.916,90.98,Medium,Light,0.344
138398,Medical,Freshman,3.266,19.76,Debugging/Troubleshooting,Advanced,5.0,True,14.48,8.0,Actively_Encouraged,8.0,3.666,78.45,Low,Heavy,0.4
138399,Humanities,Junior,3.574,0.36,Copywriting/Drafting,Advanced,5.0,False,12.61,4.0,Allowed_With_Citation,4.0,3.482,70.23,High,Light,-0.092
138400,Arts,Senior,3.432,4.72,Direct_Answer_Generation,Intermediate,4.0,True,12.7,2.0,Allowed_With_Citation,5.0,3.279,71.93,High,Light,-0.153
138401,STEM,Sophomore,2.099,24.07,Ideation,Beginner,2.0,False,12.83,5.0,Strict_Ban,8.0,2.265,61.6,Medium,Heavy,0.166
138402,Arts,Graduate,3.15,8.59,Copywriting/Drafting,Advanced,5.0,True,11.1,3.0,Strict_Ban,3.0,3.505,80.96,High,Moderate,0.355
138403,STEM,Senior,2.557,2.1,Summarizing_Reading,Beginner,1.0,False,21.1,1.0,Allowed_With_Citation,4.0,3.093,75.54,Low,Light,0.536
138404,Arts,Junior,2.495,5.48,Copywriting/Drafting,Beginner,1.0,False,15.94,3.0,Allowed_With_Citation,6.0,2.669,83.01,Medium,Moderate,0.174
138405,Medical,Freshman,3.773,3.04,Summarizing_Reading,Intermediate,5.0,True,9.05,3.0,Allowed_With_Citation,5.0,3.909,78.38,Medium,Light,0.136
